35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,4.5,4.5,2.25,2.25,1.125,1.125,0.5625,0.5625,0.28125,0.28125,0.140625,0.140625,0.0703125,0.0703125,0.03515625,0.03515625,0.017578125,0.017578125,0.008789063,0.008789063,0.004394531,0.004394531
27.92,28.63,9.36,-10.41,5.9,0.73,7.11,-4.22,-7.09,-8.36,-0.23,-7.48,-8.61,-2.88,7.26,-6.34,-10.49,-12.27,-0.12,-11.74,14.22,-3.03,0,0,Pep616,ErbB3-pY1199,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC
13.95,-3.29,-7.36,-2.91,-7.92,-2.17,-5.95,3.68,1.7,0.85,1.98,0.46,-6.02,-3.11,-7.57,7.03,9.83,13.45,-12.6,-7.1,0.38,14.54,0,0,Pep616,ErbB3-pY1199,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N
18.59,17.32,-8.69,8.92,1.53,2.31,4.15,-12.91,-14.13,0.27,9.2,-1.5,-17.18,-4.34,-11.67,-12.79,-8.87,-11.63,0.92,-4.77,0.54,-19.71,0,0,Pep616,ErbB3-pY1199,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N 
26.72,4.11,-2.63,-10.11,-14.22,-29.44,-23.39,-28.65,4.09,-13.34,-2.48,-16.61,-9.07,-23.36,-10.05,-8.98,11.61,-14.78,-1.28,-23.67,-3.31,-14.68,0,0,Pep616,ErbB3-pY1199,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK
7.19,-3.96,2.3,-7.76,-21.74,-21.84,-8.6,-9.27,-14.28,-9.63,-12.03,-4.32,-20.47,-11.18,0.09,1.04,-9.67,-4.01,-4.47,-10.52,7.33,-11.03,0,0,Pep616,ErbB3-pY1199,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C
18.53,-1.39,6.61,-21.53,-9.82,-13.05,-2.34,-16.44,-6.54,-5.14,2.62,-10.91,2.2,4.35,4.73,-6.68,9.63,6.64,1.33,4.59,10.07,-9.01,0,0,Pep616,ErbB3-pY1199,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C
-3.13,77.78,0.51,54,-20.16,19.4,-33.71,27.47,-14.52,8,-12.27,-3.15,-37.48,-20.62,-24.33,-15.44,-28.99,-8.31,-2.54,-10.52,-9.79,-15.29,0,0,Pep616,ErbB3-pY1199,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A
9.87,2.94,-10.36,-19.39,-8.74,-29.04,-5.02,-11.25,0.37,-9.89,-5.88,-20.56,-9.94,-7.61,-10.32,-20.61,-10.91,-14.22,-9.49,-23.88,0.08,-23.28,0,0,Pep616,ErbB3-pY1199,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC
16.59,-15.86,5.69,-24.43,-2.46,-23.31,-14.26,-15.18,-29.68,-21.57,-29.49,-8.15,-41.56,-14.03,-47.33,-10.22,-35.81,-17.26,-40.47,-20.34,-17.1,-21.93,0,0,Pep616,ErbB3-pY1199,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC
13.43,4.43,-16.24,-13.42,-0.6,-15.36,-10.29,-22.48,-5.25,-15.78,-5.2,-9.78,-4.12,-14.1,-18.19,-1.76,-12.06,-11.77,-14.81,-9.09,-8.76,-17.3,0,0,Pep616,ErbB3-pY1199,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.02,9.32,-20.03,-8.73,-4.26,-18.61,-9.62,-21.43,5.23,-9.87,-2.32,-18.89,-0.84,-6.3,1.49,-18.74,3.25,-23.2,3.53,-8.55,7.18,-23.57,0,0,Pep616,ErbB3-pY1199,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC
-3.06,-1.29,-12.76,-6.2,-5.05,-0.98,12.18,2.91,-8.79,-4.34,10.52,-10.64,5.78,2.7,12.51,2.48,6.97,-1.98,0.2,-5.17,-0.06,15.29,0,0,Pep616,ErbB3-pY1199,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC
-2.38,-8.72,-27.16,-14.35,-8.83,2.03,-9.45,-10.26,-10.94,-2.52,-15.15,-19.95,-23.65,0.55,-18.93,-11.72,-12.95,-6.34,4.8,-5.35,-7.87,-9.6,0,0,Pep616,ErbB3-pY1199,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B
11.34,57.21,-7.76,31.21,-4.52,10.78,-7.5,-0.62,-6.03,10.05,-17.27,-0.87,-12.12,2.9,-4.63,-2.85,-5.62,4.8,1.82,9.77,-5.84,7.25,0,0,Pep616,ErbB3-pY1199,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C
6.85,13.04,-8.99,2.95,-15.06,-6.45,-16.6,-0.48,-13,-6.25,-4.78,-1.95,-15.12,-7.73,-4.34,-10.74,-8.63,-4.05,-2.57,-11.14,7.09,-12.33,0,0,Pep616,ErbB3-pY1199,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N
21.52,-21.15,-3.8,-12.52,-5.6,-16.46,5.7,-19.16,-2.52,-27.02,-11.34,-23.5,-3.62,-20.25,14.12,-20.23,-0.12,-29.03,-0.6,-28.51,-6.58,-26.96,0,0,Pep616,ErbB3-pY1199,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC
9.86,-4.87,-9.94,-16.07,-3.95,-20.16,-14.87,-16.1,-8.25,-22.49,-14.26,-25.29,-8.24,-13.87,-12.78,-22.49,-7.81,-14.38,-8.96,-31.34,-12.89,-11.04,0,0,Pep616,ErbB3-pY1199,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC
8.24,0.2,-7.87,-24.22,-4.14,-21.63,-9.7,-26.31,-8.69,-16.89,-9.14,-27.41,-4.08,-22.65,-5.48,-23.4,14.96,-22.21,-5.77,-17.09,-1.04,-16.83,0,0,Pep616,ErbB3-pY1199,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N
-6.54,8.9,-10.46,-9.08,-15.57,-21.15,-16.9,-11.43,-23.52,-29.44,-19.92,-21.01,-15.23,-26.14,-29.99,-25.02,-27.44,-20.7,-7.12,-27.13,-8.46,-20.87,0,0,Pep616,ErbB3-pY1199,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N 
9.79,4.63,7.56,-3.73,-7.08,-11.89,-2.38,-14.14,-12.57,-17.48,-10.16,-17.55,-21.85,-12.69,2.16,-16.04,-7.96,-14.26,-18.41,-15.04,-9.94,-3.82,0,0,Pep616,ErbB3-pY1199,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK
-6.86,-8.31,-10.87,-19.86,-17.09,-15.93,-8.85,-11.15,-10.77,-17.8,-7.57,-7.13,-14.1,6.07,0.2,-1.41,-9.68,-20.8,-1.13,-21.58,2.01,-11.81,0,0,Pep616,ErbB3-pY1199,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C
7.84,-21.05,-12.74,-16.05,-14.74,-21.48,0.08,-30.15,-10,-21.42,-19.27,-16.68,-14.46,-18.61,-6.47,-12.44,-8.74,-22.66,-16,-11.78,-13.9,-11.75,0,0,Pep616,ErbB3-pY1199,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C
-16.2,78.95,-28.2,48.96,-24.45,29.21,-34.26,15.4,-32.03,4.31,-18.54,-1.92,-42.82,-2.54,-37.64,9,-28.73,-5.88,-21.5,1.87,-19.48,4.62,0,0,Pep616,ErbB3-pY1199,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A
-6.19,-24.11,-11.83,-28.79,-15.61,-34.21,-3.5,-17.78,-15.19,-16.43,-0.7,-41.56,-7.06,-36.3,6.41,-29.02,-6.01,-30.9,-14.96,-27.36,-7.73,-23.2,0,0,Pep616,ErbB3-pY1199,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC
15.5,-9.79,28.05,0.13,-0.39,-5.12,0.86,5.87,-19.76,-13.28,-26.34,-6.03,-29.58,-8.36,-16.75,4.21,-20.05,12.39,-26.2,-8.51,6.35,-3.31,0,0,Pep616,ErbB3-pY1199,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC
5.07,-2.96,-10.24,0.28,5.23,-7.74,-10.86,-21.75,-3.03,-8.66,-0.62,-4.63,-1.78,-2.85,8.46,-8.11,3.04,-20.43,-3.47,-19.86,-3.3,-5.12,0,0,Pep616,ErbB3-pY1199,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.85,21.1,17.46,-9.32,10.21,-6.81,4.24,-17.12,1.96,-12.88,-0.48,-17.87,-4.49,-19.12,-13.47,-24.62,-1.21,-25.27,-4.04,-11.55,6.1,-23.81,0,0,Pep618,ErbB1-pY891,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC
25.71,11.07,-10.44,-2.62,-5.73,-12.19,-36.15,-14.64,-6.21,-17.54,-11.93,-20.12,-11.27,-21.7,-5.82,-15.72,-5.84,-13.03,-5.34,-11.48,-2.81,-11.17,0,0,Pep618,ErbB1-pY891,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC
38.12,33.57,12.2,23.22,10.56,18.18,7.82,9.49,2.7,7.52,1.56,-2.42,2.55,-2.19,8.7,7.86,4.47,0.41,4.31,0.99,4.48,5.67,0,0,Pep618,ErbB1-pY891,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B
13.43,54.92,0.7,-23.51,-1.31,20.32,0.46,8.93,1.16,9.46,1.63,4.72,-1.51,2.64,6.06,-5.06,1.88,-5.61,3.37,-0.18,2.54,9.65,0,0,Pep618,ErbB1-pY891,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C
29.91,24.25,7.44,5.5,1.42,1.24,3.62,-8.84,2.34,-3.9,3.06,-9.77,0.39,-8.97,3.65,-7.3,-1.48,-10.57,1.12,-8.67,3.62,-1.13,0,0,Pep618,ErbB1-pY891,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N,INPPL1,RASA1-N
14.7,6.76,-1.18,-4.28,2.06,-9.19,-5.85,-5.19,2.69,-8.63,-4.6,-12.84,-8.43,-5.38,-2.08,-5.76,-5.69,-7.7,-0.05,-8.55,-3.77,-4.07,0,0,Pep618,ErbB1-pY891,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC
14.13,19.39,1.11,13.38,2.94,3.09,-2.12,0.1,-2.19,1.76,-3.98,0.26,-5.05,-6.57,-7.15,2.27,-2.1,-3.28,-2.76,-3.29,-4.26,2.63,0,0,Pep618,ErbB1-pY891,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC
31.4,-5.18,3.89,-15.91,9.45,-10.8,3,-13.53,7.73,-11.77,4.11,-9.84,2.34,-9.94,7.88,-8.29,3.81,-4.84,5.29,-7.19,6.79,-9.86,0,0,Pep618,ErbB1-pY891,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N
24.29,38.08,4.39,30.39,-1.52,13.95,0.36,2.83,-5.03,6.99,1.15,9.01,1.74,8.49,-0.96,2.83,-0.58,6.84,-0.56,6.5,8.25,5.91,0,0,Pep618,ErbB1-pY891,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N 
40.02,54.03,31.27,43.92,18.45,36.91,11.34,28.25,4.93,28.47,3.19,30.89,-0.15,28.57,2.49,22.48,-0.24,23.95,2.23,20.98,-1.73,21.24,0,0,Pep618,ErbB1-pY891,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK
30.28,-3.89,12.97,-5.81,3.8,-5.61,9.06,-2.06,10.41,1.02,5.63,-7.01,3.29,-1.58,12.85,-0.25,5.6,-0.95,6.51,1.82,8.62,-2.64,0,0,Pep618,ErbB1-pY891,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C
27.1,15.16,10.84,7.66,6.61,-1.46,10.52,1.73,8.55,6.01,8.03,7.84,6.01,-0.44,7.41,-2.76,8.2,7.79,5.6,-1.35,4.82,4.85,0,0,Pep618,ErbB1-pY891,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C,TNS4,PTPN6-C
12.08,83.71,1.33,56.78,-4.34,34.16,-7.03,12.47,-2.31,9.32,-9.36,3.47,-3.25,1.48,-9.06,-2.05,-2.12,2.18,-7.95,0.33,-2.08,-3.42,0,0,Pep618,ErbB1-pY891,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A
0.12,25.57,-5.12,15.53,-4.15,5.55,-7.52,-2.82,-2.15,-2.31,0.19,-4.94,-4.78,-3.29,-0.95,-26.57,-4.61,-5.54,-2.52,-9.14,0.58,1.4,0,0,Pep618,ErbB1-pY891,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC
48.26,7.27,22.57,-2.8,7.4,-7.42,2.4,-5.56,-2.69,-11.86,-1.92,-9.58,-1.69,-7.16,-8.01,-9.13,-5.35,-9.81,-3.03,-8.18,-1.64,-14.48,0,0,Pep618,ErbB1-pY891,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC
3.78,37.4,-5.04,20.53,-5.51,1.87,-11.32,5.85,-8.97,-2.8,-9.23,-6.48,-9.98,-10.47,-12.19,-7.64,-11.31,-10.24,-10.96,-5.25,-24.12,-6.38,0,0,Pep618,ErbB1-pY891,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.75,20.73,16.93,13.42,10.89,7.15,8.02,-1.82,10.1,0.56,5.35,-1.54,-2.44,-3.22,-0.06,-7.07,1.21,-10.25,6.89,-3.37,7.74,-8.4,0,0,Pep618,ErbB1-pY891,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC
4.51,13.24,0,12.42,-2.38,3.15,-18.55,-0.36,-6.05,0.86,-8.75,-8.78,-5.68,4.94,-2.95,0.48,-5.96,3.11,-3.82,2.52,-1.89,-4.8,0,0,Pep618,ErbB1-pY891,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC
30.21,37.45,10.77,24.59,3.77,11.93,7.76,7.06,2.45,6.09,2.27,2.9,-5.23,5.36,8.34,9.1,-0.29,-0.86,11,2.65,5.84,6.2,0,0,Pep618,ErbB1-pY891,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B
